1492063393.156929,14
1492063393.161995,14
1492063393.166133,14
1492063393.170906,14
1492063393.175206,14
1492063393.179027,14
1492063393.182741,14
1492063393.186528,14
1492063393.190753,14
1492063393.195150,14
1492063393.200115,14
1492063393.204513,14
1492063393.208572,14
1492063393.212900,14
1492063393.217266,14
1492063393.222089,14
1492063393.226290,14
1492063393.230514,14
1492063393.234623,14
1492063393.239594,14
1492063393.244582,14
1492063393.248301,14
1492063393.252653,14
1492063393.256818,14
1492063393.261616,14
1492063393.265640,14
1492063393.271970,14
1492063393.275985,14
1492063393.279904,14
1492063393.283645,14
1492063393.289000,14
1492063393.292735,14
1492063393.297259,14
1492063393.302838,14
1492063393.307404,14
1492063393.311250,14
1492063393.315412,14
1492063393.319789,14
1492063393.323785,14
1492063393.327632,14
1492063393.332527,14
1492063393.337581,14
1492063393.341761,14
1492063393.345427,14
1492063393.349339,14
1492063393.353261,14
1492063393.357380,14
1492063393.361067,14
1492063393.366306,14
1492063393.370083,14
1492063393.373963,14
1492063393.378013,14
1492063393.382828,14
1492063393.387912,14
1492063393.392398,14
1492063393.397527,14
1492063393.402364,14
1492063393.407071,14
1492063393.411294,14
1492063393.415618,14
1492063393.419918,14
1492063393.424311,14
1492063393.429281,14
1492063393.433471,14
1492063393.437672,14
1492063393.441925,14
1492063393.445948,14
1492063393.449927,14
1492063393.454418,14
1492063393.458835,14
1492063393.463051,14
1492063393.467223,14
1492063393.471903,14
1492063393.475791,14
1492063393.479591,14
1492063393.484181,14
1492063393.490341,14
1492063393.494514,14
1492063393.498300,14
1492063393.502627,14
1492063393.507660,14
1492063393.511737,14
1492063393.515715,14
1492063393.520836,14
1492063393.525856,14
1492063393.530195,14
1492063393.534223,14
1492063393.539421,14
1492063393.543170,14
1492063393.547280,14
1492063393.552094,14
1492063393.556251,14
1492063393.560931,14
1492063393.565126,14
1492063393.569254,14
1492063393.573529,14
1492063393.577500,14
1492063393.581900,14
1492063393.586209,14
1492063393.590297,14
1492063393.594090,14
1492063393.600049,14
1492063393.604321,14
1492063393.608280,14
1492063393.612506,14
1492063393.616655,14
1492063393.621143,14
1492063393.625168,14
1492063393.629228,14
1492063393.634869,14
1492063393.639499,14
1492063393.644578,14
1492063393.648750,14
1492063393.653095,14
1492063393.657198,14
1492063393.661637,14
1492063393.665417,14
1492063393.669840,14
1492063393.673979,14
1492063393.677882,14
1492063393.681942,14
1492063393.686263,14
1492063393.690926,14
1492063393.695796,14
1492063393.699849,14
1492063393.704198,14
1492063393.709100,14
1492063393.712902,14
1492063393.716630,14
1492063393.720167,14
1492063393.725016,14
1492063393.728887,14
1492063393.733090,14
1492063393.737555,14
1492063393.741183,14
1492063393.745038,14
1492063393.748684,14
1492063393.753302,14
1492063393.757844,14
1492063393.761664,14
1492063393.765903,14
1492063393.770504,14
1492063393.775187,14
1492063393.779243,14
1492063393.783369,14
1492063393.788068,14
1492063393.792395,14
1492063393.796865,14
1492063393.801154,14
1492063393.805788,14
1492063393.810095,14
1492063393.814113,14
1492063393.819105,14
1492063393.823510,14
1492063393.828753,14
1492063393.833318,14
1492063393.837597,14
1492063393.841566,14
1492063393.845759,14
1492063393.849849,14
1492063393.854126,14
1492063393.857923,14
1492063393.862745,14
1492063393.866727,14
1492063393.871181,14
1492063393.874910,14
1492063393.881619,14
1492063393.886265,14
1492063393.890445,14
1492063393.894441,14
1492063393.899560,14
1492063393.903643,14
1492063393.907750,14
1492063393.912812,14
1492063393.917081,14
1492063393.920981,14
1492063393.927864,14
1492063393.932616,14
1492063393.936722,14
1492063393.941566,14
1492063393.945450,14
1492063393.949265,14
1492063393.953578,14
1492063393.957354,14
1492063393.962661,14
1492063393.966947,14
1492063393.971976,14
1492063393.975996,14
1492063393.979763,14
1492063393.983977,14
1492063393.989833,14
1492063393.994421,14
1492063393.998667,14
1492063394.004829,14
1492063394.011059,14
1492063394.015237,14
1492063394.020759,14
1492063394.025195,14
1492063394.029945,14
1492063394.037622,14
1492063394.042258,14
1492063394.046670,14
1492063394.051307,14
1492063394.055086,14
1492063394.059329,14
1492063394.063115,14
1492063394.068847,14
1492063394.072780,14
1492063394.076474,14
1492063394.080575,14
1492063394.084832,14
1492063394.088528,14
1492063394.092396,14
1492063394.098554,14
1492063394.102860,14
1492063394.107148,14
1492063394.111388,14
1492063394.115422,14
1492063394.119711,14
1492063394.123337,14
1492063394.128009,14
1492063394.132252,14
1492063394.136521,14
1492063394.140374,14
1492063394.144456,14
1492063394.148971,14
1492063394.153275,14
1492063394.158565,14
1492063394.163044,14
1492063394.166995,14
1492063394.170809,14
1492063394.176479,14
1492063394.180548,14
1492063394.184299,14
1492063394.188978,14
1492063394.193042,14
1492063394.196640,14
1492063394.200905,14
1492063394.205918,14
1492063394.210483,14
1492063394.214660,14
1492063394.219214,14
1492063394.223491,14
1492063394.227139,14
1492063394.231615,14
1492063394.235728,14
1492063394.241285,14
1492063394.245578,14
1492063394.249877,14
1492063394.254423,14
1492063394.258199,14
1492063394.261955,14
1492063394.265446,14
1492063394.269653,14
1492063394.273880,14
1492063394.277824,14
1492063394.281568,14
1492063394.286769,14
1492063394.290572,14
1492063394.294497,14
1492063394.298469,14
1492063394.304137,14
1492063394.308618,14
1492063394.312895,14
1492063394.318364,14
1492063394.322508,14
1492063394.326455,14
1492063394.332475,14
1492063394.337467,14
1492063394.341818,14
1492063394.346783,14
1492063394.351531,14
1492063394.355364,14
1492063394.359659,14
1492063394.363619,14
1492063394.369174,14
1492063394.373122,14
1492063394.381022,14
1492063394.387956,14
1492063394.392097,14
1492063394.395758,14
1492063394.400255,14
1492063394.404655,14
1492063394.412406,14
1492063394.416866,14
1492063394.421883,14
1492063394.426203,14
1492063394.430347,14
1492063394.434920,14
1492063394.440004,14
1492063394.443966,14
1492063394.448049,14
1492063394.451783,14
1492063394.455949,14
1492063394.459745,14
1492063394.463660,14
1492063394.469921,14
1492063394.474321,14
1492063394.478798,14
1492063394.482818,14
1492063394.488304,14
1492063394.492267,14
1492063394.496217,14
1492063394.500399,14
1492063394.504677,14
1492063394.508749,14
1492063394.513116,14
1492063394.517819,14
1492063394.523023,14
1492063394.527452,14
1492063394.534261,14
1492063394.538433,14
1492063394.542584,14
1492063394.546646,14
1492063394.550850,14
1492063394.557330,14
1492063394.561742,14
1492063394.565926,14
1492063394.569953,14
1492063394.573827,14
1492063394.577615,14
1492063394.583116,14
1492063394.587328,14
1492063394.591459,14
1492063394.596561,14
1492063394.600927,14
1492063394.605038,14
1492063394.609366,14
1492063394.614534,14
1492063394.620073,14
1492063394.624220,14
1492063394.629682,14
1492063394.633921,14
1492063394.637980,14
1492063394.642042,14
1492063394.647060,14
1492063394.651213,14
1492063394.655590,14
1492063394.659845,14
1492063394.664457,14
1492063394.668525,14
1492063394.672915,14
1492063394.676977,14
1492063394.680871,14
1492063394.685203,14
1492063394.690176,14
1492063394.694561,14
1492063394.698503,14
1492063394.702451,14
1492063394.707963,14
1492063394.711787,14
1492063394.716544,14
1492063394.721117,14
1492063394.725334,14
1492063394.729540,14
1492063394.734717,14
1492063394.738999,14
1492063394.742786,14
1492063394.746779,14
1492063394.751100,14
1492063394.755441,14
1492063394.759339,14
1492063394.763239,14
1492063394.768321,14
1492063394.772314,14
1492063394.776442,14
1492063394.780870,14
1492063394.786133,14
1492063394.789924,14
1492063394.794255,14
1492063394.798391,14
1492063394.803156,14
1492063394.807347,14
1492063394.811989,14
1492063394.816550,14
1492063394.821015,14
1492063394.825077,14
1492063394.829011,14
1492063394.834023,14
1492063394.838373,14
1492063394.842693,14
1492063394.847584,14
1492063394.851571,14
1492063394.855480,14
1492063394.860058,14
1492063394.863974,14
1492063394.867998,14
1492063394.871829,14
1492063394.875950,14
1492063394.880969,14
1492063394.885453,14
1492063394.890418,14
1492063394.894333,14
1492063394.898487,14
1492063394.902364,14
1492063394.907393,14
1492063394.911551,14
1492063394.916326,14
1492063394.920903,14
1492063394.925044,14
1492063394.930047,14
1492063394.934459,14
1492063394.938978,14
1492063394.942912,14
1492063394.947221,14
1492063394.952137,14
1492063394.956380,14
1492063394.960138,14
1492063394.964274,14
1492063394.968798,14
1492063394.973350,14
1492063394.977311,14
1492063394.981355,14
1492063394.986493,14
1492063394.990852,14
1492063394.995430,14
1492063395.001244,14
1492063395.005364,14
1492063395.009591,14
1492063395.014474,14
1492063395.020294,14
1492063395.025865,14
1492063395.029968,14
1492063395.034441,14
1492063395.038545,14
1492063395.042846,14
1492063395.048683,14
1492063395.052794,14
1492063395.056468,14
1492063395.060280,14
1492063395.063958,14
1492063395.069503,14
1492063395.073504,14
1492063395.077727,14
1492063395.081976,14
1492063395.086597,14
1492063395.090502,14
1492063395.094734,14
1492063395.098614,14
1492063395.102436,14
1492063395.106598,14
1492063395.110779,14
1492063395.115069,14
1492063395.119176,14
1492063395.123675,14
1492063395.130459,14
1492063395.134633,14
1492063395.139462,14
1492063395.143639,14
1492063395.147514,14
1492063395.151429,14
1492063395.155302,14
1492063395.160296,14
1492063395.164754,14
1492063395.169101,14
1492063395.173738,14
1492063395.177687,14
1492063395.181920,14
1492063395.186280,14
1492063395.191561,14
1492063395.196278,14
1492063395.200276,14
1492063395.205984,14
1492063395.209731,14
1492063395.213903,14
1492063395.217986,14
1492063395.222793,14
1492063395.227092,14
1492063395.231525,14
1492063395.236291,14
1492063395.241114,14
1492063395.245484,14
1492063395.249606,14
1492063395.254664,14
1492063395.258954,14
1492063395.264172,14
1492063395.268614,14
1492063395.273011,14
1492063395.277484,14
1492063395.282739,14
1492063395.286807,14
1492063395.290544,14
1492063395.294812,14
1492063395.300172,14
1492063395.304193,14
1492063395.307981,14
1492063395.312220,14
1492063395.318233,14
1492063395.322363,14
1492063395.327682,14
1492063395.331492,14
1492063395.335662,14
1492063395.339601,14
1492063395.345433,14
1492063395.350622,14
1492063395.354636,14
1492063395.359079,14
1492063395.363099,14
1492063395.367581,14
1492063395.371560,14
1492063395.376840,14
1492063395.381090,14
1492063395.385030,14
1492063395.389310,14
1492063395.393920,14
1492063395.398638,14
1492063395.402957,14
1492063395.406942,14
1492063395.410639,14
1492063395.414285,14
1492063395.418372,14
1492063395.425253,14
1492063395.429714,14
1492063395.434016,14
1492063395.438407,14
1492063395.442239,14
1492063395.446833,14
1492063395.451372,14
1492063395.456596,14
1492063395.461044,14
1492063395.465605,14
1492063395.469733,14
1492063395.473455,14
1492063395.476947,14
1492063395.480716,14
1492063395.485113,14
1492063395.489609,14
1492063395.493888,14
1492063395.499676,14
1492063395.504749,14
1492063395.508522,14
1492063395.512905,14
1492063395.517541,14
1492063395.521820,14
1492063395.527396,14
1492063395.533715,14
1492063395.538396,14
1492063395.544517,14
1492063395.548822,14
1492063395.552569,14
1492063395.556580,14
1492063395.561516,14
1492063395.565968,14
1492063395.570222,14
1492063395.574129,14
1492063395.577800,14
1492063395.582756,14
1492063395.586997,14
1492063395.591339,14
1492063395.596492,14
1492063395.600932,14
1492063395.604806,14
1492063395.609048,14
1492063395.612942,14
1492063395.617199,14
1492063395.620856,14
1492063395.624822,14
1492063395.631884,14
1492063395.637090,14
1492063395.641503,14
1492063395.646530,14
1492063395.650717,14
1492063395.655533,14
1492063395.659509,14
1492063395.664006,14
1492063395.667763,14
1492063395.672432,14
1492063395.676398,14
1492063395.680618,14
1492063395.686628,14
1492063395.690854,14
1492063395.695101,14
1492063395.699275,14
1492063395.703518,14
1492063395.707149,14
1492063395.711149,14
1492063395.715443,14
1492063395.719491,14
1492063395.724015,14
1492063395.729298,14
1492063395.736185,14
1492063395.740169,14
1492063395.744201,14
1492063395.749553,14
1492063395.753798,14
1492063395.757668,14
1492063395.762044,14
1492063395.767163,14
1492063395.771941,14
1492063395.776198,14
1492063395.781288,14
1492063395.785416,14
1492063395.789732,14
1492063395.793586,14
1492063395.800454,14
1492063395.804877,14
1492063395.808597,14
1492063395.812946,14
1492063395.817022,14
1492063395.821146,14
1492063395.825305,14
1492063395.831434,14
1492063395.835826,14
1492063395.839876,14
1492063395.844081,14
1492063395.848893,14
1492063395.853112,14
1492063395.857109,14
1492063395.862916,14
1492063395.867057,14
1492063395.871256,14
1492063395.875244,14
1492063395.879455,14
1492063395.883518,14
1492063395.887532,14
1492063395.891458,14
1492063395.895551,14
1492063395.899581,14
1492063395.904944,14
1492063395.908740,14
1492063395.912816,14
1492063395.916715,14
1492063395.920880,14
1492063395.925733,14
1492063395.930500,14
1492063395.937383,14
1492063395.941165,14
1492063395.945239,14
1492063395.950281,14
1492063395.954507,14
1492063395.958931,14
1492063395.962983,14
1492063395.968153,14
1492063395.972109,14
1492063395.975955,14
1492063395.980415,14
1492063395.984152,14
1492063395.988004,14
1492063395.992321,14
1492063395.996726,14
1492063396.003735,14
1492063396.007748,14
1492063396.011958,14
1492063396.016418,14
1492063396.021217,14
1492063396.025200,14
1492063396.031418,14
1492063396.036142,14
1492063396.041561,14
1492063396.046861,14
1492063396.051177,14
1492063396.055204,14
1492063396.059633,14
1492063396.064076,14
1492063396.068365,14
1492063396.072176,14
1492063396.076095,14
1492063396.080056,14
1492063396.084567,14
1492063396.088789,14
1492063396.093616,14
1492063396.097798,14
1492063396.102102,14
1492063396.106218,14
1492063396.110306,14
1492063396.114958,14
1492063396.119011,14
1492063396.123659,14
1492063396.127826,14
1492063396.132366,14
1492063396.136930,14
1492063396.140876,14
1492063396.144755,14
1492063396.149079,14
1492063396.154371,14
1492063396.158497,14
1492063396.162437,14
1492063396.166396,14
1492063396.171651,14
1492063396.176043,14
1492063396.180300,14
1492063396.184393,14
1492063396.188839,14
1492063396.192954,14
1492063396.196982,14
1492063396.201153,14
1492063396.205109,14
1492063396.208972,14
1492063396.212844,14
1492063396.218690,14
1492063396.222634,14
1492063396.227033,14
1492063396.232317,14
1492063396.236698,14
1492063396.240684,14
1492063396.244684,14
1492063396.248890,14
1492063396.254315,14
1492063396.258262,14
1492063396.262965,14
1492063396.266984,14
1492063396.271329,14
1492063396.275573,14
1492063396.281155,14
1492063396.285501,14
1492063396.289288,14
1492063396.293125,14
1492063396.300507,14
1492063396.304768,14
1492063396.310700,14
1492063396.316383,14
1492063396.320299,14
1492063396.324367,14
1492063396.329798,14
1492063396.334880,14
1492063396.339963,14
1492063396.344469,14
1492063396.349012,14
1492063396.353383,14
1492063396.357477,14
1492063396.361577,14
1492063396.365548,14
1492063396.369337,14
1492063396.375290,14
1492063396.380127,14
1492063396.384265,14
1492063396.388486,14
1492063396.392129,14
1492063396.397050,14
1492063396.401008,14
1492063396.405249,14
1492063396.409661,14
1492063396.414192,14
1492063396.418391,14
1492063396.422271,14
1492063396.426140,14
1492063396.430845,14
1492063396.439875,14
1492063396.447756,14
1492063396.453268,14
1492063396.457235,14
1492063396.462924,14
1492063396.467320,14
1492063396.471698,14
1492063396.476199,14
1492063396.483036,14
1492063396.487297,14
1492063396.491279,14
1492063396.495332,14
1492063396.501635,14
1492063396.506334,14
1492063396.510564,14
1492063396.515177,14
1492063396.519264,14
1492063396.523208,14
1492063396.527731,14
1492063396.532704,14
1492063396.536944,14
1492063396.541926,14
1492063396.550074,14
1492063396.554551,14
1492063396.559492,14
1492063396.564313,14
1492063396.568564,14
1492063396.572688,14
1492063396.577256,14
1492063396.583986,14
1492063396.588495,14
1492063396.592985,14
1492063396.597602,14
1492063396.601513,14
1492063396.606677,14
1492063396.611952,14
1492063396.616321,14
1492063396.620355,14
1492063396.624581,14
1492063396.629116,14
1492063396.633837,14
1492063396.642257,14
1492063396.647425,14
1492063396.654488,14
1492063396.658437,14
1492063396.662809,14
1492063396.667372,14
1492063396.674875,14
1492063396.679703,14
1492063396.684976,14
1492063396.689029,14
1492063396.693293,14
1492063396.697477,14
1492063396.701756,14
1492063396.706288,14
1492063396.710322,14
1492063396.714988,14
1492063396.719294,14
1492063396.723101,14
1492063396.727455,14
1492063396.736610,14
1492063396.740894,14
1492063396.746760,14
1492063396.750927,14
1492063396.755127,14
1492063396.759600,14
1492063396.768620,14
1492063396.772733,14
1492063396.778411,14
1492063396.783288,14
1492063396.787388,14
1492063396.791408,14
1492063396.796659,14
1492063396.800736,14
1492063396.804641,14
1492063396.810368,14
1492063396.814649,14
1492063396.818581,14
1492063396.823541,14
1492063396.828425,14
1492063396.833025,14
1492063396.836817,14
1492063396.842888,14
1492063396.846932,14
1492063396.851124,14
1492063396.855041,14
1492063396.860722,14
1492063396.864895,14
1492063396.868709,14
1492063396.872834,14
1492063396.876654,14
1492063396.880437,14
1492063396.884322,14
1492063396.888809,14
1492063396.893067,14
1492063396.897553,14
1492063396.902863,14
1492063396.906877,14
1492063396.911182,14
1492063396.915422,14
1492063396.919445,14
1492063396.923407,14
1492063396.927391,14
1492063396.931650,14
1492063396.935670,14
1492063396.939877,14
1492063396.944766,14
1492063396.948769,14
1492063396.953941,14
1492063396.958807,14
1492063396.962974,14
1492063396.966987,14
1492063396.970923,14
1492063396.975479,14
1492063396.980104,14
1492063396.984708,14
1492063396.988827,14
1492063396.993182,14
1492063396.997034,14
1492063397.001014,14
1492063397.004979,14
1492063397.009741,14
1492063397.015886,14
1492063397.020655,14
1492063397.024957,14
1492063397.029348,14
1492063397.033382,14
1492063397.037865,14
1492063397.044052,14
1492063397.048832,14
1492063397.053262,14
1492063397.057462,14
1492063397.062134,14
1492063397.066684,14
1492063397.070604,14
1492063397.074538,14
1492063397.078903,14
1492063397.083234,14
1492063397.087663,14
1492063397.092139,14
1492063397.096443,14
1492063397.100889,14
1492063397.105494,14
1492063397.109629,14
1492063397.114001,14
1492063397.117951,14
1492063397.121958,14
1492063397.126286,14
1492063397.130549,14
1492063397.135311,14
1492063397.139614,14
1492063397.144064,14
1492063397.148251,14
1492063397.152742,14
1492063397.156872,14
1492063397.161114,14
1492063397.164991,14
1492063397.169771,14
1492063397.174452,14
1492063397.178336,14
1492063397.183209,14
1492063397.187750,14
1492063397.191924,14
1492063397.196717,14
1492063397.200746,14
1492063397.205019,14
1492063397.209505,14
1492063397.214369,14
1492063397.218322,14
1492063397.222335,14
1492063397.226246,14
1492063397.230447,14
1492063397.235120,14
1492063397.239440,14
1492063397.245184,14
1492063397.250393,14
1492063397.255202,14
1492063397.260032,14
1492063397.263996,14
1492063397.268211,14
1492063397.272753,14
1492063397.276973,14
1492063397.281217,14
1492063397.284907,14
1492063397.289346,14
1492063397.295737,14
1492063397.299358,14
1492063397.303306,14
1492063397.309940,14
1492063397.314438,14
1492063397.318657,14
1492063397.322730,14
1492063397.328050,14
1492063397.332435,14
1492063397.336961,14
1492063397.341380,14
1492063397.346084,14
1492063397.350274,14
1492063397.354223,14
1492063397.358322,14
1492063397.363311,14
1492063397.367454,14
1492063397.374129,14
1492063397.379227,14
1492063397.383447,14
1492063397.387186,14
1492063397.391337,14
1492063397.395580,14
1492063397.400129,14
1492063397.404327,14
1492063397.408702,14
1492063397.412760,14
1492063397.416730,14
1492063397.420658,14
1492063397.424616,14
1492063397.429043,14
1492063397.433147,14
1492063397.437027,14
1492063397.441217,14
1492063397.445317,14
1492063397.449898,14
1492063397.453570,14
1492063397.457518,14
1492063397.462386,14
1492063397.466587,14
1492063397.470707,14
1492063397.474777,14
1492063397.479430,14
1492063397.483425,14
1492063397.487307,14
1492063397.491168,14
1492063397.495410,14
1492063397.499812,14
1492063397.504394,14
1492063397.508619,14
1492063397.512690,14
1492063397.516828,14
1492063397.520506,14
1492063397.525484,14
1492063397.529536,14
1492063397.533586,14
1492063397.537556,14
1492063397.541874,14
1492063397.546795,14
1492063397.551360,14
1492063397.555194,14
1492063397.559328,14
1492063397.565374,14
1492063397.569963,14
1492063397.574119,14
1492063397.578031,14
1492063397.581929,14
1492063397.585954,14
1492063397.589831,14
1492063397.594041,14
1492063397.597826,14
1492063397.602186,14
1492063397.606592,14
1492063397.610946,14
1492063397.614722,14
1492063397.619009,14
1492063397.622838,14
1492063397.627057,14
1492063397.630856,14
1492063397.635763,14
1492063397.640686,14
1492063397.645374,14
1492063397.653840,14
1492063397.661024,14
1492063397.670717,14
1492063397.676328,14
1492063397.684265,14
1492063397.688384,14
1492063397.692707,14
1492063397.698459,14
1492063397.703407,14
1492063397.707978,14
1492063397.715689,14
1492063397.719759,14
1492063397.724135,14
1492063397.732270,14
1492063397.736676,14
1492063397.742725,14
1492063397.749310,14
1492063397.754457,14
1492063397.763146,14
1492063397.768078,14
1492063397.772910,14
1492063397.781399,14
1492063397.785733,14
1492063397.791600,14
1492063397.797807,14
1492063397.803175,14
1492063397.807900,14
1492063397.812152,14
1492063397.816355,14
1492063397.820723,14
1492063397.825658,14
1492063397.829892,14
1492063397.833814,14
1492063397.838994,14
1492063397.843404,14
1492063397.847543,14
1492063397.852897,14
1492063397.857634,14
1492063397.861973,14
1492063397.866242,14
1492063397.870875,14
1492063397.877193,14
1492063397.881754,14
1492063397.886168,14
1492063397.890318,14
1492063397.894395,14
1492063397.900131,14
1492063397.904451,14
1492063397.908724,14
1492063397.912931,14
1492063397.917327,14
1492063397.921510,14
1492063397.925790,14
1492063397.931083,14
1492063397.935726,14
1492063397.939909,14
1492063397.944282,14
1492063397.948956,14
1492063397.953780,14
1492063397.957806,14
1492063397.962623,14
1492063397.967121,14
1492063397.971775,14
1492063397.975743,14
1492063397.979931,14
1492063397.984264,14
1492063397.988366,14
1492063397.993645,14
1492063397.997511,14
1492063398.001682,14
1492063398.005525,14
1492063398.009543,14
1492063398.013298,14
1492063398.017225,14
1492063398.021120,14
1492063398.025322,14
1492063398.029553,14
1492063398.033524,14
1492063398.039032,14
1492063398.044169,14
1492063398.048365,14
1492063398.053454,14
1492063398.059239,14
1492063398.064708,14
1492063398.075011,14
1492063398.086795,14
1492063398.094573,14
1492063398.098838,14
1492063398.104100,14
1492063398.109903,14
1492063398.114196,14
1492063398.123186,14
1492063398.128298,14
1492063398.135323,14
1492063398.140131,14
1492063398.146178,14
1492063398.154366,14
1492063398.159380,14
1492063398.169639,14
1492063398.176967,14
1492063398.183784,14
1492063398.192152,14
1492063398.201054,14
1492063398.205922,14
1492063398.211735,14
1492063398.216522,14
1492063398.220691,14
1492063398.224752,14
1492063398.229114,14
1492063398.233182,14
1492063398.236812,14
1492063398.240678,14
1492063398.244782,14
1492063398.249327,14
1492063398.253352,14
1492063398.260459,14
1492063398.265332,14
1492063398.269474,14
1492063398.276028,14
